#node;bacteria;kingdom;phylum;class;genus;species;bacgroup;sequencing_status;taxid;habitat
3965;Yersinia_pestis_CO92_uid57621;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;214092;Human
3966;Yersinia_pestis_D106004_uid158071;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;637382;Host
3967;Yersinia_pestis_D182038_uid158073;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;637385;Animal
3968;Yersinia_pestis_KIM_10_uid57875;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;187410;Host
3969;Yersinia_pestis_Nepal516_uid58609;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;377628;Soil and Sediment
3970;Yersinia_pestis_Pestoides_F_uid58619;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;386656;Host
3971;Yersinia_pestis_Z176003_uid47317;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pestis;Gammaproteobacteria;1;637386;Host
3972;Yersinia_pseudotuberculosis_IP_31758_uid58487;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pseudotuberculosis;Gammaproteobacteria;1;349747;Human
3973;Yersinia_pseudotuberculosis_IP_32953_uid58157;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pseudotuberculosis;Gammaproteobacteria;1;273123;Fresh water
3974;Yersinia_pseudotuberculosis_PB1__uid59153;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pseudotuberculosis;Gammaproteobacteria;1;502801;Host
3975;Yersinia_pseudotuberculosis_YPIII_uid59151;Bacteria;Proteobacteria;Gammaproteobacteria;Yersinia;Yersinia_pseudotuberculosis;Gammaproteobacteria;1;502800;Host
2126;Borrelia_afzelii_PKo_uid159867;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_afzelii;Spirochaetes;1;390236;Human
2127;Borrelia_afzelii_PKo_uid58653;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_afzelii;Spirochaetes;1;390236;Human
2128;Borrelia_bissettii_DN127_uid71231;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_bissettii;Spirochaetes;1;521010;Human
2129;Borrelia_burgdorferi_B31_uid57581;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_burgdorferi;Spirochaetes;1;224326;Host
2130;Borrelia_burgdorferi_JD1_uid161197;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_burgdorferi;Spirochaetes;1;521008;Host
2131;Borrelia_burgdorferi_N40_uid161241;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_burgdorferi;Spirochaetes;1;521007;Human
2132;Borrelia_burgdorferi_ZS7_uid59429;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_burgdorferi;Spirochaetes;1;445985;Host
2133;Borrelia_crocidurae_Achema_uid162335;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_crocidurae;Spirochaetes;1;1155096;Not Annotated
2134;Borrelia_duttonii_Ly_uid58791;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_duttonii;Spirochaetes;1;412419;Host
2135;Borrelia_garinii_BgVir_uid162165;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_garinii;Spirochaetes;1;1081646;Human
2136;Borrelia_garinii_PBi_uid58125;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_garinii;Spirochaetes;1;290434;Human
2137;Borrelia_hermsii_DAH_uid59225;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_hermsii;Spirochaetes;1;314723;Host
2138;Borrelia_recurrentis_A1_uid58793;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_recurrentis;Spirochaetes;1;412418;Human
2139;Borrelia_turicatae_91E135_uid58311;Bacteria;Spirochaetes;Spirochaetia;Borrelia;Borrelia_turicatae;Spirochaetes;1;314724;Animal
2141;Brachyspira_hyodysenteriae_WA1_uid59291;Bacteria;Spirochaetes;Spirochaetia;Brachyspira;Brachyspira_hyodysenteriae;Spirochaetes;1;565034;Animal
2142;Brachyspira_intermedia_PWS_A_uid158369;Bacteria;Spirochaetes;Spirochaetia;Brachyspira;Brachyspira_intermedia;Spirochaetes;1;1045858;Animal
2143;Brachyspira_murdochii_DSM_12563_uid48819;Bacteria;Spirochaetes;Spirochaetia;Brachyspira;Brachyspira_murdochii;Spirochaetes;1;526224;Animal
2144;Brachyspira_pilosicoli_95_1000_uid50609;Bacteria;Spirochaetes;Spirochaetia;Brachyspira;Brachyspira_pilosicoli;Spirochaetes;1;759914;Animal
2145;Brachyspira_pilosicoli_B2904_uid175255;Bacteria;Spirochaetes;Spirochaetia;Brachyspira;Brachyspira_pilosicoli;Spirochaetes;1;1133568;Human
2930;Leptospira_biflexa_serovar_Patoc__Patoc_1__Ames__uid58511;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_biflexa;Spirochaetes;1;355278;Animal
2931;Leptospira_biflexa_serovar_Patoc__Patoc_1__Paris__uid58993;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_biflexa;Spirochaetes;1;456481;Fresh water
2932;Leptospira_borgpetersenii_serovar_Hardjo_bovis_JB197_uid58509;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_borgpetersenii;Spirochaetes;1;355277;Soil and Sediment
2933;Leptospira_borgpetersenii_serovar_Hardjo_bovis_L550_uid58507;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_borgpetersenii;Spirochaetes;1;355276;Human
2934;Leptospira_interrogans_serovar_Copenhageni_Fiocruz_L1_130_uid58065;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_interrogans;Spirochaetes;1;267671;Human
2935;Leptospira_interrogans_serovar_Lai_56601_uid57881;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_interrogans;Spirochaetes;1;189518;Host
2936;Leptospira_interrogans_serovar_Lai_IPAV_uid161957;Bacteria;Spirochaetes;Spirochaetia;Leptospira;Leptospira_interrogans;Spirochaetes;1;573825;Soil and Sediment
3584;Sphaerochaeta_pleomorpha_Grapes_uid82365;Bacteria;Spirochaetes;Spirochaetia;Sphaerochaeta;Sphaerochaeta_pleomorpha;Spirochaetes;1;158190;Soil and Sediment
3591;Spirochaeta_africana_DSM_8902_uid81779;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_africana;Spirochaetes;1;889378;Extreme Environments
3592;Spirochaeta_Buddy_uid63633;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_Buddy;Spirochaetes;1;158189;Soil and Sediment
3593;Spirochaeta_caldaria_DSM_7334_uid68753;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_caldaria;Spirochaetes;1;744872;Extreme Environments
3594;Spirochaeta_coccoides_DSM_17374_uid66331;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_coccoides;Spirochaetes;1;760011;Host
3595;Spirochaeta_smaragdinae_DSM_11293_uid51369;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_smaragdinae;Spirochaetes;1;573413;Soil and Sediment
3596;Spirochaeta_thermophila_DSM_6192_uid53037;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_thermophila;Spirochaetes;1;665571;Marine Environment
3597;Spirochaeta_thermophila_DSM_6578_uid162041;Bacteria;Spirochaetes;Spirochaetia;Spirochaeta;Spirochaeta_thermophila;Spirochaetes;1;869211;Extreme Environments
3874;Treponema_azotonutricium_ZAS_9_uid67365;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_azotonutricium;Spirochaetes;1;545695;Host
3875;Treponema_brennaborense_DSM_12168_uid66607;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_brennaborense;Spirochaetes;1;906968;Animal
3876;Treponema_denticola_ATCC_35405_uid57583;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_denticola;Spirochaetes;1;243275;Human
3877;Treponema_pallidum_Chicago_uid159543;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;666714;Host
3878;Treponema_pallidum_DAL_1_uid87065;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;491081;Not Annotated
3879;Treponema_pallidum_Mexico_A_uid176920;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;686990;Not Annotated
3880;Treponema_pallidum_Nichols_uid57585;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;243276;Human
3881;Treponema_pallidum_pertenue_CDC2_uid87051;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;491079;Host
3882;Treponema_pallidum_pertenue_Gauthier_uid87067;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;491080;Host
3883;Treponema_pallidum_pertenue_SamoaD_uid87069;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;491078;Host
3884;Treponema_pallidum_SS14_uid58977;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_pallidum;Spirochaetes;1;455434;Human
3885;Treponema_paraluiscuniculi_Cuniculi_A_uid68447;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_paraluiscuniculi;Spirochaetes;1;545776;Host
3886;Treponema_primitia_ZAS_2_uid67367;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_primitia;Spirochaetes;1;545694;Host
3887;Treponema_succinifaciens_DSM_2489_uid65781;Bacteria;Spirochaetes;Spirochaetia;Treponema;Treponema_succinifaciens;Spirochaetes;1;869209;Animal
3893;Turneriella_parva_DSM_21527_uid168321;Bacteria;Spirochaetes;Spirochaetia;Turneriella;Turneriella_parva;Spirochaetes;1;869212;Not Annotated
1970;Aminobacterium_colombiense_DSM_12261_uid47083;Bacteria;Synergistetes;Synergistia;Aminobacterium;Aminobacterium_colombiense;Synergistetes;1;572547;Wastewater
1978;Anaerobaculum_mobile_DSM_13181_uid168323;Bacteria;Synergistetes;Synergistia;Anaerobaculum;Anaerobaculum_mobile;Synergistetes;1;891968;Wastewater
3807;Thermanaerovibrio_acidaminovorans_DSM_6589_uid41925;Bacteria;Synergistetes;Synergistia;Thermanaerovibrio;Thermanaerovibrio_acidaminovorans;Synergistetes;1;525903;Wastewater
3858;Thermovirga_lienii_DSM_17291_uid77129;Bacteria;Synergistetes;Synergistia;Thermovirga;Thermovirga_lienii;Synergistetes;1;580340;Fresh water
1891;Acholeplasma_laidlawii_PG_8A_uid58901;Bacteria;Tenericutes;Mollicutes;Acholeplasma;Acholeplasma_laidlawii;Tenericutes;1;441768;Soil and Sediment
2006;Aster_yellows_witches_broom_phytoplasma_AYWB_uid58297;Bacteria;Tenericutes;Mollicutes;Aster;Aster_yellows;Tenericutes;1;322098;Plant
2276;Candidatus_Phytoplasma_australiense_uid61641;Bacteria;Tenericutes;Mollicutes;Candidatus;Candidatus_Phytoplasma;Tenericutes;1;59748;Plant
2277;Candidatus_Phytoplasma_mali_uid59087;Bacteria;Tenericutes;Mollicutes;Candidatus;Candidatus_Phytoplasma;Tenericutes;1;37692;Plant
2994;Mesoplasma_florum_L1_uid58055;Bacteria;Tenericutes;Mollicutes;Mesoplasma;Mesoplasma_florum;Tenericutes;1;265311;Host
3121;Mycoplasma_agalactiae_PG2_uid61619;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_agalactiae;Tenericutes;1;347257;Not Annotated
3122;Mycoplasma_agalactiae_uid46679;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_agalactiae;Tenericutes;1;2110;Animal
3123;Mycoplasma_arthritidis_158L3_1_uid58005;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_arthritidis;Tenericutes;1;243272;Host
3124;Mycoplasma_bovis_HB0801_uid168665;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_bovis;Tenericutes;1;767465;Animal
3125;Mycoplasma_bovis_Hubei_1_uid68691;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_bovis;Tenericutes;1;956483;Host
3126;Mycoplasma_bovis_PG45_uid60859;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_bovis;Tenericutes;1;289397;Animal
3127;Mycoplasma_capricolum_ATCC_27343_uid58525;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_capricolum;Tenericutes;1;340047;Animal
3128;Mycoplasma_conjunctivae_HRC_581_uid59325;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_conjunctivae;Tenericutes;1;572263;Not Annotated
3129;Mycoplasma_crocodyli_MP145_uid47087;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_crocodyli;Tenericutes;1;512564;Host
3130;Mycoplasma_fermentans_JER_uid53543;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_fermentans;Tenericutes;1;637387;Human
3131;Mycoplasma_fermentans_M64_uid62099;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_fermentans;Tenericutes;1;943945;Human
3132;Mycoplasma_gallisepticum_F_uid162001;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;708616;Host
3133;Mycoplasma_gallisepticum_NC06_2006_080_5_2P_uid172629;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;1159202;Host
3134;Mycoplasma_gallisepticum_NC95_13295_2_2P_uid172625;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;1159198;Host
3135;Mycoplasma_gallisepticum_NY01_2001_047_5_1P_uid172627;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;1159200;Host
3136;Mycoplasma_gallisepticum_R_high__uid161999;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;710128;Host
3137;Mycoplasma_gallisepticum_R_low__uid57993;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;710127;Not Annotated
3138;Mycoplasma_gallisepticum_VA94_7994_1_7P_uid172624;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;1159197;Host
3139;Mycoplasma_gallisepticum_WI01_2001_043_13_2P_uid172628;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_gallisepticum;Tenericutes;1;1159201;Host
3140;Mycoplasma_genitalium_G37_uid57707;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_genitalium;Tenericutes;1;243273;Human
3141;Mycoplasma_genitalium_M2288_uid173372;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_genitalium;Tenericutes;1;662947;Not Annotated
3142;Mycoplasma_genitalium_M2321_uid173373;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_genitalium;Tenericutes;1;663918;Not Annotated
3143;Mycoplasma_genitalium_M6282_uid173371;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_genitalium;Tenericutes;1;662946;Not Annotated
3144;Mycoplasma_genitalium_M6320_uid173370;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_genitalium;Tenericutes;1;662945;Not Annotated
3145;Mycoplasma_haemocanis_Illinois_uid82367;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_haemocanis;Tenericutes;1;1111676;Animal
3146;Mycoplasma_haemofelis_Langford_1_uid62461;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_haemofelis;Tenericutes;1;941640;Animal
3147;Mycoplasma_haemofelis_Ohio2_uid162029;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_haemofelis;Tenericutes;1;859194;Animal
3148;Mycoplasma_hominis_ATCC_23114_uid41875;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hominis;Tenericutes;1;347256;Not Annotated
3149;Mycoplasma_hyopneumoniae_168_uid162053;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyopneumoniae;Tenericutes;1;907287;Animal
3150;Mycoplasma_hyopneumoniae_232_uid58205;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyopneumoniae;Tenericutes;1;295358;Host
3151;Mycoplasma_hyopneumoniae_7448_uid58039;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyopneumoniae;Tenericutes;1;262722;Animal
3152;Mycoplasma_hyopneumoniae_J_uid58059;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyopneumoniae;Tenericutes;1;262719;Host
3153;Mycoplasma_hyorhinis_GDL_1_uid87003;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyorhinis;Tenericutes;1;1129369;Host
3154;Mycoplasma_hyorhinis_HUB_1_uid51695;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyorhinis;Tenericutes;1;872331;Human
3155;Mycoplasma_hyorhinis_MCLD_uid162087;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_hyorhinis;Tenericutes;1;936139;Host
3156;Mycoplasma_leachii_99_014_6_uid162031;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_leachii;Tenericutes;1;866629;Host
3157;Mycoplasma_leachii_PG50_uid60849;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_leachii;Tenericutes;1;880447;Animal
3158;Mycoplasma_mobile_163K_uid58077;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_mobile;Tenericutes;1;267748;Host
3159;Mycoplasma_mycoides_capri_LC_95010_uid66189;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_mycoides;Tenericutes;1;862259;Host
3160;Mycoplasma_mycoides_SC_PG1_uid58031;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_mycoides;Tenericutes;1;272632;Host
3161;Mycoplasma_penetrans_HF_2_uid57729;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_penetrans;Tenericutes;1;272633;Host
3162;Mycoplasma_pneumoniae_309_uid85495;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_pneumoniae;Tenericutes;1;1112856;Human
3163;Mycoplasma_pneumoniae_FH_uid162027;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_pneumoniae;Tenericutes;1;722438;Host
3164;Mycoplasma_pneumoniae_M129_uid57709;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_pneumoniae;Tenericutes;1;272634;Human
3165;Mycoplasma_pulmonis_UAB_CTIP_uid61569;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_pulmonis;Tenericutes;1;272635;Animal
3166;Mycoplasma_putrefaciens_KS1_uid72481;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_putrefaciens;Tenericutes;1;743965;Animal
3167;Mycoplasma_suis_Illinois_uid61897;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_suis;Tenericutes;1;768700;Animal
3168;Mycoplasma_suis_KI3806_uid63665;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_suis;Tenericutes;1;708248;Animal
3169;Mycoplasma_synoviae_53_uid58061;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_synoviae;Tenericutes;1;262723;Animal
3170;Mycoplasma_wenyonii_Massachusetts_uid170731;Bacteria;Tenericutes;Mollicutes;Mycoplasma;Mycoplasma_wenyonii;Tenericutes;1;1197325;Animal
3235;Onion_yellows_phytoplasma_OY_M_uid58015;Bacteria;Tenericutes;Mollicutes;Onion;Onion_yellows;Tenericutes;1;262768;Host
3895;Ureaplasma_parvum_serovar_3_ATCC_27815_uid58887;Bacteria;Tenericutes;Mollicutes;Ureaplasma;Ureaplasma_parvum;Tenericutes;1;505682;Human
3896;Ureaplasma_parvum_serovar_3_ATCC_700970_uid57711;Bacteria;Tenericutes;Mollicutes;Ureaplasma;Ureaplasma_parvum;Tenericutes;1;273119;Human
3897;Ureaplasma_urealyticum_serovar_10_ATCC_33699_uid59011;Bacteria;Tenericutes;Mollicutes;Ureaplasma;Ureaplasma_urealyticum;Tenericutes;1;565575;Human
3820;Thermobaculum_terrenum_ATCC_BAA_798_uid42011;Bacteria;-;-;Thermobaculum;Thermobaculum_terrenum;-;1;525904;Soil and Sediment
3832;Thermodesulfatator_indicus_DSM_15286_uid68285;Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfatator;Thermodesulfatator_indicus;Thermodesulfobacteria;1;667014;Extreme Environments
3833;Thermodesulfobacterium_OPB45_uid68283;Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfobacterium;Thermodesulfobacterium_OPB45;Thermodesulfobacteria;1;795359;Fresh water
2657;Fervidobacterium_nodosum_Rt17_B1_uid58625;Bacteria;Thermotogae;Thermotogae;Fervidobacterium;Fervidobacterium_nodosum;Thermotogae;1;381764;Extreme Environments
2658;Fervidobacterium_pennivorans_DSM_9078_uid78143;Bacteria;Thermotogae;Thermotogae;Fervidobacterium;Fervidobacterium_pennivorans;Thermotogae;1;771875;Soil and Sediment
2860;Kosmotoga_olearia_TBF_19_5_1_uid59205;Bacteria;Thermotogae;Thermotogae;Kosmotoga;Kosmotoga_olearia;Thermotogae;1;521045;Marine Environment
2980;Marinitoga_piezophila_KA3_uid81629;Bacteria;Thermotogae;Thermotogae;Marinitoga;Marinitoga_piezophila;Thermotogae;1;443254;Extreme Environments
2998;Mesotoga_prima_MesG1_Ag_4_2_uid52599;Bacteria;Thermotogae;Thermotogae;Mesotoga;Mesotoga_prima;Thermotogae;1;660470;Not Annotated
3280;Petrotoga_mobilis_SJ95_uid58747;Bacteria;Thermotogae;Thermotogae;Petrotoga;Petrotoga_mobilis;Thermotogae;1;403833;Fresh water
3846;Thermosipho_africanus_TCF52B_uid59095;Bacteria;Thermotogae;Thermotogae;Thermosipho;Thermosipho_africanus;Thermotogae;1;484019;Animal
3847;Thermosipho_melanesiensis_BI429_uid58683;Bacteria;Thermotogae;Thermotogae;Thermosipho;Thermosipho_melanesiensis;Thermotogae;1;391009;Extreme Environments
3850;Thermotoga_lettingae_TMO_uid58419;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_lettingae;Thermotogae;1;416591;Fresh water
3851;Thermotoga_maritima_MSB8_uid57723;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_maritima;Thermotogae;1;243274;Soil and Sediment
3852;Thermotoga_naphthophila_RKU_10_uid42777;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_naphthophila;Thermotogae;1;590168;Fresh water
3853;Thermotoga_neapolitana_DSM_4359_uid59065;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_neapolitana;Thermotogae;1;309803;Extreme Environments
3854;Thermotoga_petrophila_RKU_1_uid58655;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_petrophila;Thermotogae;1;390874;Fresh water
3855;Thermotoga_RQ2_uid58935;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_RQ2;Thermotogae;1;126740;Extreme Environments
3856;Thermotoga_thermarum_DSM_5069_uid68449;Bacteria;Thermotogae;Thermotogae;Thermotoga;Thermotoga_thermarum;Thermotogae;1;688269;Extreme Environments
3045;Methylacidiphilum_infernorum_V4_uid59161;Bacteria;Verrucomicrobia;-;Methylacidiphilum;Methylacidiphilum_infernorum;Verrucomicrobia;1;481448;Extreme Environments
2421;Coraliomargarita_akajimensis_DSM_45221_uid47079;Bacteria;Verrucomicrobia;Opitutae;Coraliomargarita;Coraliomargarita_akajimensis;Verrucomicrobia;1;583355;Marine Environment
3236;Opitutus_terrae_PB90_1_uid58965;Bacteria;Verrucomicrobia;Opitutae;Opitutus;Opitutus_terrae;Verrucomicrobia;1;452637;Soil and Sediment
1949;Akkermansia_muciniphila_ATCC_BAA_835_uid58985;Bacteria;Verrucomicrobia;Verrucomicrobiae;Akkermansia;Akkermansia_muciniphila;Verrucomicrobia;1;349741;Human
